2.083333333333333218e-02
2.754629629629629650e-01
3.750000000000000000e-01
4.212962962962962798e-01
4.629629629629629650e-01
4.699074074074073848e-01
4.791666666666666852e-01
4.560185185185185452e-01
4.652777777777777901e-01
4.444444444444444198e-01
4.421296296296296502e-01
