1.180555555555555525e-01
2.152777777777777901e-01
2.916666666666666852e-01
3.449074074074073848e-01
3.587962962962962798e-01
3.796296296296296502e-01
4.120370370370370350e-01
4.467592592592592449e-01
4.791666666666666852e-01
4.837962962962962798e-01
5.138888888888888395e-01
5.208333333333333703e-01
5.300925925925925597e-01
5.324074074074074403e-01
5.532407407407406996e-01
5.555555555555555802e-01
5.578703703703703498e-01
5.625000000000000000e-01
5.717592592592593004e-01
5.833333333333333703e-01
5.763888888888888395e-01
5.902777777777777901e-01
5.879629629629629095e-01
5.856481481481481399e-01
5.925925925925925597e-01
6.111111111111111605e-01
6.180555555555555802e-01
6.180555555555555802e-01
6.203703703703703498e-01
6.226851851851852304e-01
6.319444444444444198e-01
6.273148148148147696e-01
6.388888888888888395e-01
6.296296296296296502e-01
6.365740740740740700e-01
6.388888888888888395e-01
6.319444444444444198e-01
6.458333333333333703e-01
6.412037037037037202e-01
6.527777777777777901e-01
6.435185185185184897e-01
6.481481481481481399e-01
6.458333333333333703e-01
6.412037037037037202e-01
6.435185185185184897e-01
6.458333333333333703e-01
6.412037037037037202e-01
6.365740740740740700e-01
6.388888888888888395e-01
6.435185185185184897e-01
6.458333333333333703e-01
6.527777777777777901e-01
6.481481481481481399e-01
6.412037037037037202e-01
6.458333333333333703e-01
6.504629629629629095e-01
6.597222222222222099e-01
6.550925925925925597e-01
6.481481481481481399e-01
6.597222222222222099e-01
6.666666666666666297e-01
6.759259259259259300e-01
6.666666666666666297e-01
6.643518518518518601e-01
6.666666666666666297e-01
6.643518518518518601e-01
6.574074074074074403e-01
6.643518518518518601e-01
6.643518518518518601e-01
6.689814814814815103e-01
6.620370370370370905e-01
6.620370370370370905e-01
6.689814814814815103e-01
6.643518518518518601e-01
6.620370370370370905e-01
6.597222222222222099e-01
6.620370370370370905e-01
6.643518518518518601e-01
6.620370370370370905e-01
